Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
1997,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"420,000",
1997,MARKETING YEAR,,COLORADO,8,,INVENTORY,"35,000",
1997,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"240,000",
1997,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"75,000",
1997,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
1997,MARKETING YEAR,,IDAHO,16,,INVENTORY,"120,000",
1997,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"7,000",
1997,MARKETING YEAR,,INDIANA,18,,INVENTORY,"8,000",
1997,MARKETING YEAR,,IOWA,19,,INVENTORY,"45,000",
1997,MARKETING YEAR,,KANSAS,20,,INVENTORY,"17,000",
1997,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
1997,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"44,000",
1997,MARKETING YEAR,,MAINE,23,,INVENTORY,"8,000",
1997,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"6,000",
1997,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"85,000",
1997,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"145,000",
1997,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"19,000",
1997,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"24,000",
1997,MARKETING YEAR,,MONTANA,30,,INVENTORY,"107,000",
1997,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"61,000",
1997,MARKETING YEAR,,NEVADA,32,,INVENTORY,"14,000",
1997,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"10,000",
1997,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"15,000",
1997,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"72,000",
1997,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"8,000",
1997,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"245,000",
1997,MARKETING YEAR,,OHIO,39,,INVENTORY,"22,000",
1997,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"4,000",
1997,MARKETING YEAR,,OREGON,41,,INVENTORY,"50,000",
1997,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"22,000",
1997,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"240,000",
1997,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
1997,MARKETING YEAR,,TEXAS,48,,INVENTORY,"94,000",
1997,MARKETING YEAR,,UTAH,49,,INVENTORY,"32,000",
1997,MARKETING YEAR,,VERMONT,50,,INVENTORY,"5,000",
1997,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"8,000",
1997,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"60,000",
1997,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"8,000",
1997,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"79,000",
1997,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
1996,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"15,000",
1996,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"32,000",
1996,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"50,000",
1996,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"390,000",
1996,MARKETING YEAR,,COLORADO,8,,INVENTORY,"30,000",
1996,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"240,000",
1996,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"75,000",
1996,MARKETING YEAR,,HAWAII,15,,INVENTORY,"8,000",
1996,MARKETING YEAR,,IDAHO,16,,INVENTORY,"110,000",
1996,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"11,000",
1996,MARKETING YEAR,,INDIANA,18,,INVENTORY,"9,000",
1996,MARKETING YEAR,,IOWA,19,,INVENTORY,"52,000",
1996,MARKETING YEAR,,KANSAS,20,,INVENTORY,"16,000",
1996,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
1996,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"44,000",
1996,MARKETING YEAR,,MAINE,23,,INVENTORY,"9,000",
1996,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1996,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"90,000",
1996,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"150,000",
1996,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"17,000",
1996,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"22,000",
1996,MARKETING YEAR,,MONTANA,30,,INVENTORY,"117,000",
1996,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"65,000",
1996,MARKETING YEAR,,NEVADA,32,,INVENTORY,"14,000",
1996,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"7,000",
1996,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"15,000",
1996,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"68,000",
1996,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
1996,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"230,000",
1996,MARKETING YEAR,,OHIO,39,,INVENTORY,"24,000",
1996,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"4,000",
1996,MARKETING YEAR,,OREGON,41,,INVENTORY,"55,000",
1996,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"23,000",
1996,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"9,000",
1996,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"240,000",
1996,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"5,000",
1996,MARKETING YEAR,,TEXAS,48,,INVENTORY,"82,000",
1996,MARKETING YEAR,,UTAH,49,,INVENTORY,"34,000",
1996,MARKETING YEAR,,VERMONT,50,,INVENTORY,"4,000",
1996,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"7,000",
1996,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"60,000",
1996,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"10,000",
1996,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"69,000",
1996,MARKETING YEAR,,WYOMING,56,,INVENTORY,"40,000",
1995,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"16,000",
1995,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"52,000",
1995,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"55,000",
1995,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"420,000",
1995,MARKETING YEAR,,COLORADO,8,,INVENTORY,"45,000",
1995,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"230,000",
1995,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"70,000",
1995,MARKETING YEAR,,HAWAII,15,,INVENTORY,"8,000",
1995,MARKETING YEAR,,IDAHO,16,,INVENTORY,"125,000",
1995,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"11,000",
1995,MARKETING YEAR,,INDIANA,18,,INVENTORY,"12,000",
1995,MARKETING YEAR,,IOWA,19,,INVENTORY,"45,000",
1995,MARKETING YEAR,,KANSAS,20,,INVENTORY,"17,000",
1995,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
1995,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"38,000",
1995,MARKETING YEAR,,MAINE,23,,INVENTORY,"11,000",
1995,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1995,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"97,000",
1995,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"165,000",
1995,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"16,000",
1995,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"23,000",
1995,MARKETING YEAR,,MONTANA,30,,INVENTORY,"106,000",
1995,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"60,000",
1995,MARKETING YEAR,,NEVADA,32,,INVENTORY,"10,000",
1995,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"10,000",
1995,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"19,000",
1995,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"70,000",
1995,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
1995,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"220,000",
1995,MARKETING YEAR,,OHIO,39,,INVENTORY,"25,000",
1995,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"4,000",
1995,MARKETING YEAR,,OREGON,41,,INVENTORY,"52,000",
1995,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"25,000",
1995,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"9,000",
1995,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"240,000",
1995,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"5,000",
1995,MARKETING YEAR,,TEXAS,48,,INVENTORY,"84,000",
1995,MARKETING YEAR,,UTAH,49,,INVENTORY,"32,000",
1995,MARKETING YEAR,,VERMONT,50,,INVENTORY,"5,000",
1995,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"9,000",
1995,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"60,000",
1995,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"13,000",
1995,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"73,000",
1995,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
1994,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"18,000",
1994,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"53,000",
1994,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"55,000",
1994,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"400,000",
1994,MARKETING YEAR,,COLORADO,8,,INVENTORY,"45,000",
1994,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"230,000",
1994,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"80,000",
1994,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
1994,MARKETING YEAR,,IDAHO,16,,INVENTORY,"127,000",
1994,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"13,000",
1994,MARKETING YEAR,,INDIANA,18,,INVENTORY,"13,000",
1994,MARKETING YEAR,,IOWA,19,,INVENTORY,"52,000",
1994,MARKETING YEAR,,KANSAS,20,,INVENTORY,"19,000",
1994,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
1994,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"40,000",
1994,MARKETING YEAR,,MAINE,23,,INVENTORY,"8,000",
1994,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1994,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"90,000",
1994,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"170,000",
1994,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"19,000",
1994,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"25,000",
1994,MARKETING YEAR,,MONTANA,30,,INVENTORY,"119,000",
1994,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"72,000",
1994,MARKETING YEAR,,NEVADA,32,,INVENTORY,"14,000",
1994,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
1994,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"19,000",
1994,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"68,000",
1994,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"15,000",
1994,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"235,000",
1994,MARKETING YEAR,,OHIO,39,,INVENTORY,"27,000",
1994,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"5,000",
1994,MARKETING YEAR,,OREGON,41,,INVENTORY,"50,000",
1994,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"27,000",
1994,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"10,000",
1994,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"260,000",
1994,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"6,000",
1994,MARKETING YEAR,,TEXAS,48,,INVENTORY,"103,000",
1994,MARKETING YEAR,,UTAH,49,,INVENTORY,"43,000",
1994,MARKETING YEAR,,VERMONT,50,,INVENTORY,"5,000",
1994,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"11,000",
1994,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"60,000",
1994,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"20,000",
1994,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"75,000",
1994,MARKETING YEAR,,WYOMING,56,,INVENTORY,"46,000",
1993,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"19,000",
1993,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"55,000",
1993,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"50,000",
1993,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"500,000",
1993,MARKETING YEAR,,COLORADO,8,,INVENTORY,"53,000",
1993,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"200,000",
1993,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"80,000",
1993,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
1993,MARKETING YEAR,,IDAHO,16,,INVENTORY,"133,000",
1993,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"15,000",
1993,MARKETING YEAR,,INDIANA,18,,INVENTORY,"12,000",
1993,MARKETING YEAR,,IOWA,19,,INVENTORY,"56,000",
1993,MARKETING YEAR,,KANSAS,20,,INVENTORY,"23,000",
1993,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"4,000",
1993,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"47,000",
1993,MARKETING YEAR,,MAINE,23,,INVENTORY,"13,000",
1993,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1993,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"90,000",
1993,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"180,000",
1993,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"17,000",
1993,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"24,000",
1993,MARKETING YEAR,,MONTANA,30,,INVENTORY,"95,000",
1993,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"83,000",
1993,MARKETING YEAR,,NEVADA,32,,INVENTORY,"14,000",
1993,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
1993,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"18,000",
1993,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"65,000",
1993,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"15,000",
1993,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"220,000",
1993,MARKETING YEAR,,OHIO,39,,INVENTORY,"30,000",
1993,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"6,000",
1993,MARKETING YEAR,,OREGON,41,,INVENTORY,"53,000",
1993,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"28,000",
1993,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"11,000",
1993,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"245,000",
1993,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"8,000",
1993,MARKETING YEAR,,TEXAS,48,,INVENTORY,"105,000",
1993,MARKETING YEAR,,UTAH,49,,INVENTORY,"42,000",
1993,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
1993,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"10,000",
1993,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"60,000",
1993,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"20,000",
1993,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"100,000",
1993,MARKETING YEAR,,WYOMING,56,,INVENTORY,"34,000",
1992,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"25,000",
1992,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"70,000",
1992,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"45,000",
1992,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"490,000",
1992,MARKETING YEAR,,COLORADO,8,,INVENTORY,"52,000",
1992,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
1992,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"85,000",
1992,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
1992,MARKETING YEAR,,IDAHO,16,,INVENTORY,"135,000",
1992,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"16,000",
1992,MARKETING YEAR,,INDIANA,18,,INVENTORY,"15,000",
1992,MARKETING YEAR,,IOWA,19,,INVENTORY,"65,000",
1992,MARKETING YEAR,,KANSAS,20,,INVENTORY,"28,000",
1992,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"4,000",
1992,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"45,000",
1992,MARKETING YEAR,,MAINE,23,,INVENTORY,"15,000",
1992,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"6,000",
1992,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"95,000",
1992,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"190,000",
1992,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"25,000",
1992,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"25,000",
1992,MARKETING YEAR,,MONTANA,30,,INVENTORY,"87,000",
1992,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"96,000",
1992,MARKETING YEAR,,NEVADA,32,,INVENTORY,"15,000",
1992,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"8,000",
1992,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"18,000",
1992,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"70,000",
1992,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"15,000",
1992,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"240,000",
1992,MARKETING YEAR,,OHIO,39,,INVENTORY,"38,000",
1992,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"9,000",
1992,MARKETING YEAR,,OREGON,41,,INVENTORY,"52,000",
1992,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"30,000",
1992,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"11,000",
1992,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"240,000",
1992,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
1992,MARKETING YEAR,,TEXAS,48,,INVENTORY,"125,000",
1992,MARKETING YEAR,,UTAH,49,,INVENTORY,"47,000",
1992,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
1992,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"13,000",
1992,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"80,000",
1992,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"23,000",
1992,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"105,000",
1992,MARKETING YEAR,,WYOMING,56,,INVENTORY,"41,000",
1991,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"23,000",
1991,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"75,000",
1991,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"47,000",
1991,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"550,000",
1991,MARKETING YEAR,,COLORADO,8,,INVENTORY,"50,000",
1991,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"225,000",
1991,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"102,000",
1991,MARKETING YEAR,,HAWAII,15,,INVENTORY,"10,000",
1991,MARKETING YEAR,,IDAHO,16,,INVENTORY,"140,000",
1991,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"21,000",
1991,MARKETING YEAR,,INDIANA,18,,INVENTORY,"21,000",
1991,MARKETING YEAR,,IOWA,19,,INVENTORY,"70,000",
1991,MARKETING YEAR,,KANSAS,20,,INVENTORY,"35,000",
1991,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"7,000",
1991,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"40,000",
1991,MARKETING YEAR,,MAINE,23,,INVENTORY,"13,000",
1991,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1991,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"105,000",
1991,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"180,000",
1991,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"28,000",
1991,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"28,000",
1991,MARKETING YEAR,,MONTANA,30,,INVENTORY,"86,000",
1991,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"108,000",
1991,MARKETING YEAR,,NEVADA,32,,INVENTORY,"15,000",
1991,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
1991,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"20,000",
1991,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"77,000",
1991,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"18,000",
1991,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"215,000",
1991,MARKETING YEAR,,OHIO,39,,INVENTORY,"48,000",
1991,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"9,000",
1991,MARKETING YEAR,,OREGON,41,,INVENTORY,"56,000",
1991,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"40,000",
1991,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"11,000",
1991,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"225,000",
1991,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"14,000",
1991,MARKETING YEAR,,TEXAS,48,,INVENTORY,"140,000",
1991,MARKETING YEAR,,UTAH,49,,INVENTORY,"45,000",
1991,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
1991,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"16,000",
1991,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"85,000",
1991,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"26,000",
1991,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"110,000",
1991,MARKETING YEAR,,WYOMING,56,,INVENTORY,"41,000",
1990,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"29,000",
1990,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"67,000",
1990,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"42,000",
1990,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"480,000",
1990,MARKETING YEAR,,COLORADO,8,,INVENTORY,"55,000",
1990,MARKETING YEAR,,CONNECTICUT,9,,INVENTORY,"2,000",
1990,MARKETING YEAR,,DELAWARE,10,,INVENTORY,"1,000",
1990,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
1990,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"111,000",
1990,MARKETING YEAR,,HAWAII,15,,INVENTORY,"10,000",
1990,MARKETING YEAR,,IDAHO,16,,INVENTORY,"140,000",
1990,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"23,000",
1990,MARKETING YEAR,,INDIANA,18,,INVENTORY,"22,000",
1990,MARKETING YEAR,,IOWA,19,,INVENTORY,"70,000",
1990,MARKETING YEAR,,KANSAS,20,,INVENTORY,"36,000",
1990,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"8,000",
1990,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"38,000",
1990,MARKETING YEAR,,MAINE,23,,INVENTORY,"20,000",
1990,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"7,000",
1990,MARKETING YEAR,,MASSACHUSETTS,25,,INVENTORY,"15,000",
1990,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"100,000",
1990,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"170,000",
1990,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"24,000",
1990,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"30,000",
1990,MARKETING YEAR,,MONTANA,30,,INVENTORY,"98,000",
1990,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"118,000",
1990,MARKETING YEAR,,NEVADA,32,,INVENTORY,"17,000",
1990,MARKETING YEAR,,NEW HAMPSHIRE,33,,INVENTORY,"1,000",
1990,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"15,000",
1990,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"29,000",
1990,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"81,000",
1990,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"20,000",
1990,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"220,000",
1990,MARKETING YEAR,,OHIO,39,,INVENTORY,"42,000",
1990,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"9,000",
1990,MARKETING YEAR,,OREGON,41,,INVENTORY,"61,000",
1990,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"41,000",
1990,MARKETING YEAR,,RHODE ISLAND,44,,INVENTORY,"1,000",
1990,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"12,000",
1990,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"245,000",
1990,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"19,000",
1990,MARKETING YEAR,,TEXAS,48,,INVENTORY,"140,000",
1990,MARKETING YEAR,,UTAH,49,,INVENTORY,"47,000",
1990,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
1990,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"16,000",
1990,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"80,000",
1990,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"30,000",
1990,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"112,000",
1990,MARKETING YEAR,,WYOMING,56,,INVENTORY,"40,000",
1989,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"41,000",
1989,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"78,000",
1989,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"34,000",
1989,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"620,000",
1989,MARKETING YEAR,,COLORADO,8,,INVENTORY,"50,000",
1989,MARKETING YEAR,,CONNECTICUT,9,,INVENTORY,"2,000",
1989,MARKETING YEAR,,DELAWARE,10,,INVENTORY,"1,000",
1989,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"250,000",
1989,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"116,000",
1989,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
1989,MARKETING YEAR,,IDAHO,16,,INVENTORY,"140,000",
1989,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"29,000",
1989,MARKETING YEAR,,INDIANA,18,,INVENTORY,"28,000",
1989,MARKETING YEAR,,IOWA,19,,INVENTORY,"67,000",
1989,MARKETING YEAR,,KANSAS,20,,INVENTORY,"37,000",
1989,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"12,000",
1989,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"35,000",
1989,MARKETING YEAR,,MAINE,23,,INVENTORY,"17,000",
